ID,Invoice_Value,Taxable_Amount,GST_Amount,SGST,CGST,IGST,Supply,Reverse_Charge,Eway_Bill_Flag,Supplier_Turnover,Buyer_Turnover,HighRisk_Flag,Fraudulent_Label
35878,0,1690.857404,4554.9216,0.021315061,0.029660165,-0.001843592,-0.399184957,-0.015708489,-0.757611219,0.001288625,0.00311214,0,0
35879,0,2590.186607,2368.89545,-1.383408747,-1.173289763,-0.007734089,-0.444070327,-0.015756687,1.04698964,0.001245531,0.003353444,0,0
35880,0,566.1247681,218.4622354,-2.130912133,-1.701261949,-0.001571796,-0.417098847,-0.016774756,-0.798996814,0.001183123,0.003390345,0,0
35881,0,2744.163133,4616.405788,0.662364866,0.638350949,-0.007277613,-0.416264496,-0.014824987,1.021039788,0.001220406,0.003426503,0,0
35882,0,0,6378.935496,0.025726936,0.030515932,-0.00170832,-0.44593455,-0.014899068,-0.756478732,0.001365508,0.00168426,0,0
35883,0,2723.924639,2930.910033,0.731206312,0.723248576,-0.008122131,-0.401259172,-0.015242711,0.707741065,0.001278772,0.003604522,0,0
35884,0,2136.96141,604.8560597,0.001419017,0.065608786,-0.007709827,-0.416051176,-0.014928389,-0.747925256,0.001222801,0.003509222,0,0
35885,0,2391.81361,3159.672821,0.643992121,0.717026195,-0.00795985,-0.442944242,-0.014422314,-0.70145589,0.001469099,0.003228325,0,0
35886,5.732283606,2418.187203,5455.292128,0.421878887,0.518750711,-0.007833832,2.851583114,0.111357828,0.796145955,0.001394805,0.003565501,0,0
35887,0,1156.528421,2317.132488,0.715231416,0.633454888,-0.007775009,0.266598572,-0.016599997,0.781589674,0.001429389,0.003105342,0,0
35888,0,1775.129646,3228.652731,0.723300498,0.703262135,-0.00742372,0.219562085,-0.015131932,0.596186734,0.001474949,0.003517418,0,0
35889,0.921551207,2582.720746,1698.396285,0.61669497,0.698759397,-0.008060895,2.317028853,0.343393548,0.375180893,0.001217341,0.003674872,0,0
35890,0,2030.173944,4346.926499,0.672852726,0.708776421,-0.006835866,3.041906175,-0.014568329,0.388190109,0.001381939,0.003616724,0,0
35891,0,362.4799619,2359.828698,-0.229606459,-1.73221343,-0.006770802,-0.433350029,-0.014711717,-0.7585451,0.001434658,0.003145693,0,0
35892,0,844.5745532,1288.32012,0.723370851,0.171303528,-0.006879208,-0.442860973,-0.016647817,-0.781308873,0.001200024,0.003067039,0,0
35893,0,437.5310248,1841.985532,-1.884520661,-2.041125332,-0.007583107,-0.431131983,-0.015756943,0.859551163,0.001313041,0.003483683,0,0
35894,1.046701635,1736.676302,1835.942558,0.712983431,0.683773695,-0.008084542,0.023577053,-0.016088992,0.391743686,0.00137876,0.003429645,0,0
35895,0,2305.029177,6975.712447,0.724007764,0.723676418,-0.007799898,-0.399909641,-0.014895719,0.969515688,0.001413889,0.003401364,0,0
35896,0,1383.973382,2742.628611,0.409566329,0.748095856,-0.007485955,0.817038204,-0.014715251,1.63135001,0.001341027,0.003241249,0,0
35897,0,774.9386305,3091.67072,0.709482964,0.706826678,-0.007067099,1.315387979,-0.015306156,0.704890009,0.001330857,0.0031426,0,0
35898,0,1974.008547,4317.982075,0.64510741,0.739771089,-0.007050379,2.521946356,-0.016344645,0.923224926,0.001407969,0.003521101,0,0
35899,0,855.599155,4515.738927,0.656692442,-1.312560374,-0.007315039,-0.416661261,-0.015045214,-0.823586093,0.001241425,0.003647458,0,0
35900,0,1169.617385,6735.245985,0.701633199,0.678087106,-0.007751203,-0.42487123,-0.016966557,1.043940594,0.001367593,0.003244879,0,0
35901,0,1340.505408,2024.834378,0.022472524,0.030101366,-0.001657368,-0.433016726,-0.01573641,-0.836394848,0.001418812,0.00362434,0,0
35902,0,2279.260596,6139.427031,0.616448762,0.646075313,-0.007481797,-0.410179341,-0.015840359,0.289527389,0.001238325,0.003592344,0,0
35903,0,2387.656275,2048.487478,0.02228266,0.028864739,-0.001793112,-0.439115701,-0.0165317,-0.840721596,0.001305274,0.003064019,0,0
35904,1.075105537,2584.612496,2309.62292,0.729528352,0.638302278,-0.00719404,-0.397735668,-0.015717084,-0.719265178,0.001222747,0.003420502,0,0
35905,0,967.8148254,1198.892322,0.023558649,0.026169892,-0.001590204,-0.397896071,-0.015477931,-0.811345079,0.001168458,0.003154932,0,0
35906,0,2471.262639,2691.874485,0.735085138,0.691678075,-0.007592543,2.690520566,-0.016214542,0.06719042,0.001227672,0.003694568,0,0
35907,0,531.8610748,3643.656623,0.66466574,0.674807307,-0.008050808,2.057692404,-0.017042784,0.580765487,0.00123542,0.003562803,0,0
35908,2.184432465,1285.206167,153.7449722,0.736566118,0.646419038,-0.006787269,-0.414874805,-0.015806987,0.578152179,0.001237605,0.003387939,0,0
35909,2.17792367,2027.931176,78.00949047,0.001483552,0.062722421,-0.007032991,-0.427788644,-0.014834309,0.418661298,0.001293258,0.003359243,0,0
35910,2.119390432,1152.154441,4403.401472,-1.832291693,-2.015146353,-0.001635261,-0.440623555,-0.014166952,-0.760952673,0.001334733,0.00351936,0,0
35911,0,1250.109748,2577.363182,-1.583498032,-1.447410672,-0.007275982,-0.423300456,-0.014485245,0.579346039,0.001411038,0.003696921,0,0
35912,1.060035639,2475.014656,496.5915081,0.718038097,0.725158813,-0.007441464,-0.372132717,-0.016501708,-0.75497691,0.001423332,0.003142466,0,0
35913,0.982791579,1624.353011,6109.916392,0.20915577,0.754898197,-0.007949147,3.121144038,0.078834418,0.755518648,0.001223596,0.003167319,0,0
35914,0,1027.75394,5938.184216,0.414636973,0.716002454,-0.006952954,-0.44033178,-0.016101553,0.614245002,0.001330451,0.003319071,0,0
35915,0.971497191,1892.975517,3764.543288,-2.111901352,-2.006335977,-0.001765638,-0.44433967,-0.015608262,-0.765057427,0.001330661,0.003668648,0,0
35916,0,2734.110991,1154.897037,0.623035097,0.727396131,-0.007704676,-0.375764302,-0.014092089,-0.77295937,0.00124446,0.003270303,0,0
35917,0,2260.543999,1558.27673,0.716166296,0.76249266,-0.007957902,-0.350619508,-0.014652683,0.226069503,0.001281506,0.003125035,0,0
35918,0,1391.759663,2109.969413,0.734716784,0.686838027,-0.006840295,-0.400339478,-0.015125598,0.624966868,0.001247034,0.003349694,0,0
35919,0,2246.02375,778.1967351,0.021864679,0.028977754,-0.001654514,-0.444128205,-0.014489676,-0.805143942,0.001417213,0.00325098,0,0
35920,4.550502969,376.5576035,12.95761349,-1.690370014,0.063202655,-0.007493101,3.157427689,-0.015955634,1.061381996,0.001263804,0.003143087,0,0
35921,0,446.0695403,618.3865871,0.707653757,0.733994135,-0.006983072,-0.409236512,-0.015123266,-0.749611369,0.001226107,0.003470038,0,0
35922,0,487.3767799,4004.384294,0.022980574,0.025572451,-0.001734205,-0.421546548,-0.016002464,-0.820087346,0.001253073,0.003199672,0,0
35923,0,1730.501032,6492.192024,-0.239834866,0.500215987,-0.008057868,3.478266069,-0.015391874,0.342993221,0.001428001,0.00368299,0,0
35924,0,1925.885394,7724.214283,0.642533783,0.685171741,-0.006918329,-0.039408001,-0.015673739,0.513720076,0.00123605,0.00364716,0,0
35925,0,2329.960488,6229.770006,0.740342319,0.732157685,-0.006848999,-0.381240669,-0.016569011,0.322667699,0.001444186,0.003676491,0,0
35926,0,369.2006702,422.0309659,-0.446776064,0.49823076,-0.007474124,3.513661445,-0.0142563,0.803832688,0.001251176,0.003295126,0,0
35927,0.918244982,436.1606584,86.92266238,0.631907971,0.686398269,-0.007908149,-0.440948764,-0.015972927,0.232942758,0.001407706,0.003132778,0,0
35928,0,449.9640811,1047.279047,0.45800481,0.753718692,-0.007516451,-0.399476916,-0.016891059,-0.746570661,0.001328548,0.003061854,0,0
35929,0,1463.805533,6477.912166,0.366192155,0.659494709,-0.007224838,1.800352713,-0.016121269,-0.62367058,0.001433376,0.003689805,0,0
35930,0,2090.030616,3831.512316,0.695913029,0.746661361,-0.007704481,-0.367149544,-0.016549438,0.591278878,0.001445162,0.003105716,0,0
35931,1.00423003,2709.747926,1058.385142,0.624474517,0.710849328,-0.006763977,-0.445177546,-0.015301752,0.566841447,0.001381685,0.003537256,0,0
35932,0.924008937,2655.98526,2335.625683,0.742539528,0.665316827,-0.006747234,-0.419846592,-0.0152549,-0.842385139,0.001247768,0.003064757,0,0
35933,0,2448.749062,941.9787623,0.704681539,0.759699083,-0.007896621,-0.428082885,-0.01422733,0.727742749,0.001370595,0.003299975,0,0
35934,0,783.2985577,2109.759211,-1.959305677,-1.862414618,-0.001598235,-0.432374002,-0.014181074,-0.742295261,0.001173131,0.003063898,0,0
35935,0,844.67631,1070.470284,-1.861802097,-1.77442612,-0.001574493,-0.411487045,-0.017077629,-0.765069164,0.001352233,0.003673715,0,0
35936,0,1137.276685,2485.124354,-2.036638186,-1.898602716,-0.001660696,-0.438107005,-0.015518307,-0.758329257,0.001246469,0.003357762,0,0
35937,0,2228.689083,539.9849183,0.021842749,0.026678985,-0.001632279,-0.422127416,-0.016951067,-0.731427024,0.001275198,0.003528906,0,0
35938,0,1787.540199,2127.153287,-1.016020857,-0.600186201,-0.008157503,-0.420055256,-0.014289746,0.198430355,0.001329266,0.003131662,0,0
35939,0,2695.971873,7070.130128,-1.30044421,-0.748977661,-0.006813223,3.498179319,-0.015691612,0.691625764,0.001376308,0.003082301,0,0
35940,0,2415.332228,5025.178728,0.670478447,0.649549155,-0.007868385,-0.440465247,-0.014878054,1.039001618,0.001296816,0.003134933,0,0
35941,0,2196.870033,2604.199825,0.001575957,0.644615674,-0.006864856,-0.31179706,-0.014222216,0.056743983,0.001483312,0.003335431,0,0
35942,0,730.4708205,5503.217358,0.672714107,0.735422271,-0.007808776,-0.372456013,-0.015459202,0.23933433,0.001379181,0.003416031,0,0
35943,0,550.8024795,10.71329974,0.688280539,0.765335991,-0.007397266,-0.371042524,-0.015861567,-0.481410697,0.001308389,0.003700417,0,0
35944,1.88646755,2614.911655,699.9955338,0.024396526,0.025130734,-0.001664362,-0.424593649,-0.015304537,-0.720072716,0.001204842,0.00309271,0,0
35945,0,509.4443152,3020.142227,-1.696030016,-2.034369119,-0.007341975,-0.372171412,-0.014701697,1.014220343,0.001320572,0.003350542,0,0
35946,1.061411451,2687.855858,2287.923147,0.723820619,0.69833474,-0.006741639,3.279446165,-0.016125239,0.817510779,0.001339105,0.00353563,0,0
35947,0,2470.784139,4929.288429,0.022220209,0.029261974,-0.001836773,-0.446891832,-0.016185496,-0.820636845,0.001228736,0.003189866,0,0
35948,0,2717.52263,6639.491685,0.699246374,0.73134087,-0.007445778,-0.278495916,-0.01631572,0.470833546,0.001235932,0.003183716,0,0
35949,0,1224.329794,2633.927225,0.023311024,0.026843098,-0.001818039,-0.410511181,-0.015898568,-0.84637638,0.001306579,0.00326066,0,0
35950,0.952044951,423.7118632,14.27161154,-0.925079125,-0.775911813,-0.008201957,3.201750457,-0.015439553,1.203056549,0.001320496,0.003303866,0,0
35951,0,557.4352471,2074.25225,-2.013887746,-1.745885623,-0.001554297,-0.432633256,-0.014233755,-0.784376797,0.001324318,0.003358968,0,0
35952,0,513.6885097,367.8125084,0.214314737,0.632593354,-0.007503975,-0.437966913,-0.016751554,-0.72232128,0.00134432,0.003172117,0,0
35953,0,131.6876491,4130.964108,-2.230313145,-1.842808193,-0.007936253,-0.383453153,-0.015902566,0.589129776,0.00146325,0.003558223,0,0
35954,0,1807.065036,1939.779517,-1.691081904,-1.754009286,-0.007374135,1.929160523,-0.014794769,1.019770154,0.001268466,0.003152882,0,0
35955,0,1203.450691,1425.347259,0.714061444,0.654439736,-0.007701012,-0.393037724,-0.014530027,0.793832883,0.001460656,0.003450401,0,0
35956,0,2131.297639,2570.374421,-0.915207525,-0.809989806,-0.007635371,3.650347981,-0.015733403,0.264330518,0.001331768,0.003457976,0,0
35957,0,571.658809,1745.406786,0.469327381,-0.609451681,-0.006839032,-0.443817364,-0.016195274,0.535062207,0.001302457,0.003475614,0,0
35958,0,387.9553755,8655.469853,-1.524495543,-1.381321342,-0.007999619,-0.406554687,-0.01530139,-0.786284844,0.001322702,0.00330725,0,0
35959,0,1080.903511,3627.900305,0.6898862,0.760526593,-0.007238321,-0.383533577,-0.014119998,0.377676416,0.00146967,0.003475983,0,0
35960,0,1321.291155,3666.574198,-1.876279895,-2.028882543,-0.001522911,-0.379703114,-0.015803108,-0.737196174,0.001192572,0.003264321,0,0
35961,0,453.4677526,43.70617863,-1.936632069,-1.936769729,-0.001767397,-0.37454048,-0.014389121,-0.792522693,0.001256046,0.003567775,0,0
35962,0,915.8738416,1642.327222,0.703839258,0.758764976,-0.006845053,-0.410044934,-0.016190626,-0.787129376,0.001347822,0.003449988,0,0
35963,0,1360.547923,4734.413525,0.645026251,0.671693246,-0.006725673,1.727550262,-0.015283484,-0.73950773,0.001231004,0.003671501,0,0
35964,0,2534.615249,6045.0019,0.672141782,0.759264901,-0.00752217,-0.376204212,-0.015789271,0.774272021,0.00146658,0.003530343,0,0
35965,0,1284.835987,6089.489879,0.383018132,0.721569217,-0.007466013,-0.380252595,-0.016732601,-0.792593555,0.001173855,0.003636074,0,0
35966,0,1701.735995,1055.227705,-0.900420055,-0.716254157,-0.007997858,3.192050004,-0.01524931,0.972144285,0.001341037,0.003261248,0,0
35967,0,441.9093571,5208.358825,0.717406189,0.646236728,-0.007980458,-0.392347424,-0.016642899,2.6034617,0.001461935,0.003492322,0,0
35968,0,1357.565269,1988.752588,0.001589203,0.06152071,-0.006795061,1.585528459,-0.015288664,0.710172553,0.00124782,0.003643977,0,0
35969,0,1195.916756,1463.658015,0.696361401,0.642621759,-0.007766817,-0.395601635,-0.014729983,1.05884094,0.001238087,0.00305767,0,0
35970,1.935532013,452.5785927,31.91327203,0.001324544,0.064365607,-0.006872928,-0.396401875,-0.014378691,0.915842699,0.00139261,0.003570415,0,0
35971,1.050408488,571.2472748,2797.631635,0.230296506,0.531773396,-0.007878892,-0.41062525,-0.015018667,1.239885878,0.001355612,0.003247447,0,0
35972,0,2487.405289,3134.547957,0.001412318,0.058968557,-0.007904617,2.806112712,-0.016320648,0.087557107,0.001401863,0.003527817,0,0
35973,0,168.9860407,6589.430341,0.693778441,0.725452188,-0.00719822,-0.385188107,-0.015616403,-0.761089599,0.001319258,0.003500023,0,0
35974,0,2439.57605,1351.465792,0.613226524,0.73243942,-0.008020326,-0.446379114,-0.016500237,0.771524186,0.001248901,0.003489281,0,0
35975,0,2637.66051,3394.809852,0.464228613,0.51270929,-0.006926657,-0.439160472,-0.014414869,0.985429263,0.001244098,0.003378405,0,0
35976,0,2686.170298,7460.02878,-0.733661774,-0.525998673,-0.006946961,-0.3896884,-0.016190345,1.234575201,0.001424293,0.003592934,0,0
35977,0,231.2553843,150.0073244,-0.881732919,-1.766200479,-0.006952114,-0.393094547,-0.016458813,-0.828109765,0.001206321,0.003359803,0,0
35978,0,1198.99622,1960.733323,0.688688335,0.768418297,-0.006962578,3.067722927,-0.017165503,0.343233228,0.001433743,0.003157624,0,0
35979,0,1324.772195,4547.635936,0.023815951,0.026340926,-0.001561546,-0.393698625,-0.01440597,-0.832036049,0.001326949,0.003547608,0,0
35980,0,2.807320208,4729.187789,0.023706479,0.027677783,-0.008053828,-0.36983815,-0.016976213,-0.845352252,0.001273346,0.003409248,0,0
35981,0,2461.173032,3284.289403,-0.458225436,-0.359947595,-0.008054551,-0.371605055,-0.014246859,0.598980918,0.001429652,0.003197993,0,0
35982,0,24.98989733,3570.761957,0.022795916,0.027285238,-0.001843817,-0.434322896,-0.015575103,-0.801453597,0.001185675,0.001535908,0,0
35983,0,734.1515254,874.9649641,0.022741198,0.028828714,-0.001728777,-0.381009235,-0.015741218,-0.759225215,0.001354325,0.003363057,0,0
35984,0,2040.463951,2358.464956,0.738304947,0.672474752,-0.006917777,-0.448685503,-0.016247584,1.096105407,0.001382306,0.003468552,0,0
35985,0,777.3446236,4460.204105,0.685847718,0.632554205,-0.006810767,-0.37135316,-0.016134626,0.418972836,0.001451639,0.003342495,0,0
35986,1.097432534,547.7522621,144.2563133,0.626486169,0.66167112,-0.007118326,-0.382913296,-0.014260883,0.620888009,0.001381361,0.003351476,0,0
35987,0,2445.700625,34.39795858,0.654436494,0.654974533,-0.008005788,-0.042694333,-0.014149736,0.95352354,0.001303518,0.003460836,0,0
35988,0,2371.877213,5244.177836,0.023618128,0.030150192,-0.001840559,-0.445539423,-0.01659012,-0.733333627,0.001187212,0.003287202,0,0
35989,0,593.1177081,6212.039334,0.025385623,0.025323253,-0.001823999,-0.381122562,-0.017062625,-0.710654416,0.00121268,0.003229703,0,0
35990,1.047975935,673.9675705,15.95256822,0.707963505,0.742106565,-0.007412098,-0.388347492,-0.015827437,1.102261766,0.001381746,0.003713894,0,0
35991,0,1504.064873,8406.458405,0.001520995,0.060027311,-0.006770616,-0.392969234,-0.014450788,0.196773807,0.001462106,0.003592213,0,0
35992,0,790.4351858,698.7987663,-1.851720471,-1.964093687,-0.001639536,-0.388591724,-0.014466047,-0.769795749,0.001345726,0.003225332,0,0
35993,0,361.0224564,3518.07375,0.022138672,0.029063419,-0.001530144,-0.37720557,-0.016838176,-0.715668927,0.001270294,0.003119015,0,0
35994,0,1558.101687,4654.28885,0.025564948,0.029071259,-0.00173319,0.037618308,-0.015216118,0.041025463,0.001335639,0.001557808,0,0
35995,5.994293431,2310.324424,1526.911159,0.478434586,0.708700081,-0.007160632,-0.411746864,-0.015913566,-0.809737501,0.001342445,0.003416519,0,0
35996,1.846764847,839.322485,20.64566666,-1.826010228,-2.011432672,-0.001553862,-0.423682621,-0.014258885,-0.805431357,0.001293742,0.003141598,0,0
35997,0,415.3431855,2554.86346,-0.234232469,-0.626065722,-0.007259346,-0.376722993,-0.014977501,-0.781152345,0.001229819,0.003248188,0,0
35998,0,2702.611738,3177.51258,0.670139725,0.687091107,-0.007848833,0.471022288,-0.015428712,0.998261864,0.001259761,0.003433314,0,0
35999,0,1272.316601,3490.355942,0.023075806,0.02994227,-0.001783948,-0.433616745,-0.01544653,-0.7866737,0.001288964,0.003229758,0,0
36000,2.158969476,548.7704369,4.276822445,0.651617503,0.643738704,-0.006952337,-0.441048089,-0.014977439,0.283773156,0.001345223,0.003480521,0,0
36001,0,492.8219097,5244.289164,0.678958574,0.651432447,-0.006727082,-0.439901341,-0.014343951,0.531977843,0.001308302,0.003670246,0,0
36002,0,514.7801987,5146.627194,-1.704906799,-1.740713008,-0.006814932,-0.41097418,-0.015311707,0.487278156,0.001316918,0.003235349,0,0
36003,2.131163103,581.3282219,53.06090404,-1.925804885,-1.773372768,-0.001717103,-0.377119533,-0.016762054,-0.805470196,0.00135713,0.003367589,0,0
36004,0,1103.408592,3843.617021,0.723213938,0.73696039,-0.007994831,-0.409014556,-0.016771324,0.932547826,0.001427507,0.003542526,0,0
36005,0,1706.448762,4829.925926,0.696452393,0.768053504,-0.008054376,3.173555969,-0.016533201,0.373970433,0.001414552,0.00339534,0,0
36006,0,161.0795491,7277.210248,-2.224661808,-1.939689343,-0.007874089,-0.398468504,-0.015083321,-0.842320686,0.001235434,0.003169075,0,0
36007,0,1184.617552,809.0407282,0.146667224,0.17779447,-0.006943083,-0.378812903,-0.014875334,-0.729657738,0.00132224,0.003380664,0,0
36008,0,370.8565027,1092.627351,-1.190578709,-1.503502574,-0.008065519,-0.40186976,-0.016654519,-0.759172997,0.001267264,0.003212249,0,0
36009,0,2613.59361,1628.288158,0.671743813,0.751004038,-0.007308738,-0.437870753,-0.017077347,0.556178575,0.001439327,0.003683317,0,0
36010,0,2394.219999,2096.97622,0.660001044,0.704327897,-0.00814205,-0.436333614,-0.014615151,-0.767078665,0.001363666,0.003080201,0,0
36011,1.04459112,525.2958412,36.19129929,0.664158779,0.702817018,-0.007074496,-0.384774735,-0.016782068,-0.709328243,0.001268998,0.003112256,0,0
36012,0,2563.51108,2205.112533,0.669697507,0.724403722,-0.007815229,-0.37513336,-0.014745245,0.394259653,0.001402423,0.003157517,0,0
36013,0,639.8639248,5399.233805,0.693418848,0.654076302,-0.006868228,-0.417993906,-0.014304919,-0.699739424,0.001354461,0.003393757,0,0
36014,0,953.320624,5179.739345,-2.042427346,-1.83602091,-0.001648232,-0.380977934,-0.01596017,-0.704051653,0.001381643,0.003529476,0,0
36015,0,2449.460512,5021.40138,0.67103104,0.720192724,-0.008091537,1.329913765,-0.015872632,0.682340741,0.001345995,0.003615461,0,0
36016,1.994987446,2358.641641,4050.190085,0.635800288,0.743392893,-0.006875143,3.199833321,-0.014874025,0.650504691,0.001186933,0.003671048,0,0
36017,0,514.0379319,5460.134788,0.711406991,0.658083224,-0.007088669,-0.398186027,-0.016560525,-0.769274326,0.001167392,0.003562061,0,0
36018,6.08062205,1110.888292,3557.240119,-0.61346896,-0.630488125,-0.008024631,0.369246479,-0.016691799,0.271498445,0.001308206,0.003637908,0,0
36019,0,1627.051351,2583.484688,0.401185691,0.718967278,-0.007444386,-0.409427179,-0.014331283,-0.735276844,0.001471127,0.003308675,0,0
36020,0,218.3833805,442.5546617,0.02456509,0.027261675,-0.001558309,-0.406427997,-0.014886022,-0.808885899,0.001239137,0.003416103,0,0
36021,2.035106255,2560.086094,5961.881228,0.657200413,0.744852589,-0.007389712,-0.392029,-0.014423028,0.862086462,0.001393866,0.003633051,0,0
36022,0,631.6170568,1704.789182,-2.157420339,-1.777801254,-0.001561568,-0.402052622,-0.014450589,-0.762869691,0.001374148,0.00348662,0,0
36023,2.024765271,967.4417383,1097.289656,-1.248781514,-1.162961883,-0.007147455,2.436585999,-0.01499628,0.298063859,0.001374618,0.003164666,0,0
36024,1.098606191,2466.22498,5550.459369,0.628639871,0.683486298,-0.00686949,0.131926579,-0.016168839,0.576092445,0.001460737,0.003325522,0,0
36025,0,2507.25769,3401.687965,-2.116052688,-1.693293522,-0.007919225,3.148341032,-0.016348615,0.307529634,0.001344397,0.003450839,0,0
36026,1.865967963,1786.698468,11.48508922,0.74370455,0.710357043,-0.007862672,-0.403499057,-0.015887323,0.779098247,0.001300826,0.003301817,0,0
36027,0,1773.106414,6373.520038,0.724031405,0.721084937,-0.007499269,-0.331735359,-0.015286756,0.634315189,0.001279888,0.003130237,0,0
36028,0,2559.637089,2853.982555,0.613841851,0.647378555,-0.00776352,-0.310933118,-0.016242315,0.27566759,0.001347213,0.003101213,0,0
36029,0,2115.112364,560.9925105,-0.635468808,0.292101821,-0.007921756,0.444754792,-0.015201168,0.333058637,0.00132171,0.003489094,0,0
36030,0,1812.260951,7660.21416,0.68483912,0.758654213,-0.006728358,-0.409698508,-0.014850141,-0.76270322,0.001259611,0.003104748,0,0
36031,0,1594.805971,1783.023802,0.021747045,0.026741361,-0.001523761,-0.401330371,-0.016397233,-0.840028477,0.001184058,0.00361828,0,0
36032,0,612.26593,2463.871587,-2.123940769,-1.723036121,-0.001720846,-0.400092202,-0.01649531,-0.810922671,0.001417955,0.003076192,0,0
36033,0,344.4266574,2648.798997,-0.596035672,-0.488676033,-0.007244583,-0.394637157,-0.01450351,-0.816841315,0.001208694,0.003364657,0,0
36034,0,2551.947546,1860.405566,0.001561371,0.06136598,-0.007479682,2.18351126,-0.016032568,0.351806493,0.001372366,0.003062635,0,0
36035,0,2683.187237,3452.755206,0.709812418,0.762097802,-0.007654909,-0.38104275,-0.015724076,1.687628286,0.001288635,0.003519666,0,0
36036,0,2505.437772,6489.283023,0.025283086,0.027192675,-0.001554947,-0.411681997,-0.016310305,-0.79793653,0.001416936,0.003224529,0,0
36037,1.994278252,1748.5743,2941.899642,0.730479982,0.708106219,-0.006875509,0.829605694,-0.006712919,1.478348828,0.001231515,0.003468972,0,0
36038,0,1402.168964,1053.81354,0.677210809,0.735089447,-0.008101943,1.527262263,-0.016288925,0.366302217,0.001474965,0.003687837,0,0
36039,0,684.1819275,3703.623302,0.621305857,0.687184218,-0.007066625,-0.413496931,-0.015080769,-0.767252812,0.0013461,0.003466185,0,0
36040,0,2598.501093,3830.762694,0.691034303,0.687541368,-0.007474663,-0.391260704,-0.014086704,0.919428736,0.001351176,0.003548834,0,0
36041,0,2288.922949,2032.680024,0.223693559,0.745640301,-0.007618275,1.32995929,-0.016637076,1.01113689,0.001312414,0.003192117,0,0
36042,1.078759737,2602.834054,892.613082,0.738654752,0.727046548,-0.006819019,-0.352132753,-0.014852392,0.974766246,0.001378659,0.003544234,0,0
36043,0,1397.306712,3556.54914,0.631946745,0.701508858,-0.007540649,-0.438236623,-0.014887565,-0.768669881,0.001427789,0.003368662,0,0
36044,0,854.5950289,560.0124131,0.693761049,-0.99806713,-0.006910917,-0.42920051,-0.01615266,-0.843888768,0.00120484,0.003549185,0,0
36045,0,2571.881769,6820.651038,0.610764954,0.643999591,-0.006748935,-0.371785018,-0.014894433,1.104126865,0.001431487,0.003547861,0,0
36046,0,598.8967219,2905.892058,-2.225695221,-1.133491553,-0.007970265,-0.3682081,-0.014436846,-0.797392813,0.001411202,0.003636598,0,0
36047,0,2377.378561,1671.171755,0.683183512,0.667527261,-0.007544965,-0.307992102,-0.014689461,0.970784492,0.001340194,0.003175233,0,0
36048,0,2341.738822,7039.195462,0.645721595,0.70899072,-0.008077936,-0.318036959,-0.014952104,1.739016078,0.001318869,0.003374281,0,0
36049,0,2360.555751,2477.578021,0.702587667,0.760078756,-0.007535746,1.572805654,-0.015426367,0.691518563,0.001435645,0.003082931,0,0
36050,0,731.2663168,611.7062075,0.732567508,0.667915588,-0.006961195,-0.370050398,-0.015049356,0.440278277,0.001334367,0.003151544,0,0
36051,0,2252.819829,1971.576418,0.64294395,0.670594914,-0.006851836,-0.448709425,-0.015062175,0.17946366,0.001382646,0.00337695,0,0
36052,0,714.7037212,1145.114718,-0.703854013,-0.913560441,-0.007756329,-0.306957953,-0.015286214,0.588717284,0.001302289,0.003274343,0,0
36053,0,961.4692515,2851.679977,-1.844878706,-1.756832943,-0.001558675,-0.383724999,-0.015050691,-0.754596837,0.00125976,0.003372702,0,0
36054,0,576.1646594,5112.827025,0.617973086,0.744050807,-0.007733033,-0.079222976,-0.016398519,0.367936003,0.001324202,0.003497978,0,0
36055,0,36.26588413,2010.364019,0.025732131,0.025272858,-0.001545119,-0.426338207,-0.015408716,-0.777716674,0.001250204,0.003553648,0,0
36056,0,1723.754587,3689.921297,0.742064491,0.730583709,-0.007122676,-0.369445479,-0.016495608,0.248033755,0.001358621,0.003222602,0,0
36057,0,567.353134,4360.251723,-1.223527609,-0.73910851,-0.007373835,3.506582762,-0.016396864,0.849989648,0.001396158,0.003709419,0,0
36058,1.9821474,1320.309923,96.12005932,0.658346559,0.656097244,-0.008134717,0.578104823,-0.015931296,0.797379999,0.001243153,0.003232393,0,0
36059,0,2497.39801,3323.676738,0.7337315,0.697068702,-0.007938925,-0.369927097,-0.015486405,0.830731576,0.001308906,0.003204744,0,0
36060,0,725.7207217,561.4246494,0.620818375,0.723052613,-0.007008641,-0.413246535,-0.015224236,-0.788555307,0.001165194,0.003151929,0,0
36061,0,1266.31419,4970.779381,0.001367938,0.061099691,-0.007212373,-0.413841804,-0.014268034,-0.846629787,0.001226498,0.003273496,0,0
36062,0,2480.057113,1973.039326,0.71447234,0.633579007,-0.00812046,-0.447581084,-0.016226983,0.538774147,0.001278731,0.003216793,0,0
36063,0,58.52444509,3661.10133,0.657950851,0.667717859,-0.007753965,-0.376983387,-0.01521128,-0.773377649,0.001365633,0.003646591,0,0
36064,0,1155.471942,1307.141395,0.72420942,0.765618207,-0.007505135,0.512277102,-0.016492579,0.385841756,0.001418873,0.00322934,0,0
36065,0.968313155,385.0638104,1860.897709,0.644315246,-1.135994381,-0.007019216,1.879917035,-0.01487553,0.222662731,0.001317465,0.003484101,0,0
36066,0,1523.414975,4227.757184,0.653755216,0.654414764,-0.00816228,-0.396964154,-0.014944665,0.640578404,0.001259748,0.003567654,0,0
